stop_id,stop_name,stop_lat,stop_lon
51891,Payamlı Yolu,38.0893903294954,26.9315676122558
51893,Petunya,38.0914923251899,26.9328986521677
51895,Reyhan,38.0958973160409,26.935781734324
51897,Payamlı Giriş,38.1015843817718,26.9420649665967
51898,Payamlı,38.1040872866524,26.9442848793946
51896,Payamlı Giriş,38.1015192947838,26.9418118345004
51894,Reyhan,38.0959853167491,26.9356387361011
51892,Petunya,38.0914833258627,26.9327476521034
51890,Payamlı Yolu,38.0893653301295,26.9314236118687
16100,Payamlı Mezarlık,38.0856743203137,26.9328935383017
13943,Hatmi,38.084493,26.935995
13913,Ürkmez Kardelen,38.0836044031181,26.9412953778415
13915,Ürkmez İpek,38.083,26.9452
13641,Baraj Yolu,38.082438,26.949264
13677,Mehmetcik,38.081119,26.953521
13643,Ürkmez Pazaryeri,38.0801,26.956
13675,Ürkmez İstiklal,38.078474,26.956017
13687,Ömür Sitesi Yağmur,38.0654876443888,26.8623951777579
13683,Ömür Sitesi Mavi,38.063481,26.860886
13685,Ömür Sitesi Güneş,38.0654326732221,26.8561201857774
13686,Ömür Sitesi Merkez,38.067095,26.855996
13688,Ömür Sitesi Güneş,38.0654156743438,26.8558771857593
13682,Ömür Sitesi Mavi,38.063375,26.8609
13684,Ömür Sitesi Yağmur,38.0647396440273,26.862568160346
13539,Doğanbey Payamlı Son Durak,38.086004,26.867287
13674,Ürkmez İstiklal,38.078556,26.956174
13642,Ürkmez Pazaryeri,38.0799,26.9564
13676,Mehmetcik,38.0813105054245,26.9534473184484
13640,Baraj Yolu,38.082398,26.949386
13916,Ürkmez İpek,38.0832002595561,26.9452984835971
13914,Ürkmez Kardelen,38.0837532796627,26.9411874960668
13942,Hatmi,38.084475,26.936166
16099,Payamlı Mezarlık,38.085703319611,26.9330505387816
13638,Payamlı Yol ayrımı,38.087093,26.929197
13636,Karakoç Kaplıcaları,38.0904,26.9173
13668,Nar Çiçeği,38.092541,26.915452
13656,Fulya,38.0953,26.9134
13634,Gonca,38.0998005529318,26.9117978874279
15918,Yeşil Bahçe,38.1020504184953,26.9127668745413
13670,Karakoç Dere,38.1043794172547,26.9132519177956
13632,Kavak,38.1065948190968,26.9153189126824
13960,Lilyum,38.110400109125,26.9158984663544
13940,Firuze,38.1188,26.9161
13664,Sarısalkım,38.1207,26.9156
13662,Yağmur,38.1229,26.9163
13660,Erguvan,38.1268,26.9167
13630,Kavacık,38.128749,26.916664
13938,Fesleğen,38.1321999331461,26.9191985648517
13628,Yeni Orhanlı Küme Evleri,38.135517,26.921031
13680,Dağ Evleri,38.138242,26.922357
13626,Sarmaşık,38.1409,26.9236
13912,Aynısefa,38.1428,26.9249
22071,Şirinevler Son Durak,38.5062657669838,27.0690021744253
22070,Şirinevler Giriş,38.505,27.0681
22068,Bahar,38.5024,27.0669
22066,Ormancı Sitesi 2,38.5012164718382,27.0656924356428
21133,Şehit Ali Karaoğlan Lisesi,38.4935,27.053
21116,Kent Hastanesi,38.4905004396899,27.0522005603382
21114,Tenis Kulübü,38.4871,27.0533
21096,Bayraktar Sitesi,38.4858584505656,27.0563495572402
21094,Söğüt,38.4861637331565,27.0600541680654
20024,Bostanlı İskele,38.453292,27.09738
21095,Söğüt,38.4862154565635,27.0588565418796
21097,Bayraktar Sitesi,38.486,27.0561
21115,Tenis Kulübü,38.4869961532473,27.0535005649942
21117,Kent Hastanesi,38.4907004401313,27.0524005583502
21132,Şehit Ali Karaoğlan Lisesi,38.4932,27.0545
22065,Ormancı Sitesi 2,38.5010894722093,27.0658244355092
22067,Bahar,38.5026,27.0671
22069,Şirinevler Giriş,38.5052,27.0683
15816,Toki Son Durak,38.1271563770818,27.7307073894992
15815,Hacı Saim Mutlu Cami,38.1254713341951,27.7314124096487
15813,Toki Konutlar,38.1240943035619,27.7295994060494
15811,Tire Toki Şehit Mehmet Çağlar Bölük İlkokulu,38.1251783345008,27.7273803785197
15809,Sarı Zeybek,38.1249463428328,27.720134320326
15807,Toki Yol Ayrımı,38.1268663967986,27.716298273638
15991,Tire Fabrika,38.123128304923,27.7170553090813
15805,Kutsan,38.1171281617903,27.7158083440983
15803,Gökçen Yol Ayrımı,38.1122040458768,27.7140243645067
15801,Stad,38.1087399633308,27.7131403810729
15251,Ödemiş Kavşağı,38.105652,27.7133
16175,Tire ATATÜRK Std.,38.1033058234951,27.7152634374912
15253,Maltepe,38.101504,27.716984
15255,Tire Hastane,38.0996513107192,27.7198491905997
15257,Tire Toplu Konutlar,38.097777664523,27.7223205407498
15259,Tire Anadolu İmam Hatip Lisesi,38.096403,27.725197
15261,Tire Park,38.094854,27.727481
15263,Tire İstasyon,38.0931301783641,27.7290321850266
15265,Tire Meydan,38.0892,27.7316
15267,Tire Stadı,38.0905,27.7348
15269,Tire Sanatkarlar,38.0917,27.7383
15271,Tire Zümrüt,38.092873,27.741973
15273,Tire Terminal,38.093491,27.743901
15737,Tire Mezarlık,38.0938904910387,27.746853805964
20362,Martı,38.4708,27.0671
20360,Albatros,38.4682,27.0691
20358,Kuğu,38.4694,27.0722
20356,Mavişehir Dört Yol,38.4694,27.0764
20354,Pamukkale Sitesi,38.4694,27.0785
20352,Spor Merkezi,38.4682,27.081
20029,Bostanlı İskele,38.4530304645583,27.0972700633667
20353,Spor Merkezi,38.4683,27.0812
20355,Pamukkale Sitesi,38.4695,27.0786
20357,Mavişehir Dört Yol,38.4695,27.0765
20359,Kuğu,38.4695,27.0723
20361,Albatros,38.4682,27.0689
20363,Martı,38.4707,27.0671
20367,Flamingo Sitesi 2,38.4723,27.0709
20369,Flamingo Sitesi,38.4722,27.073
20385,Süleyman Demirel Lisesi,38.4740684962492,27.0758545004346
22051,Soyak,38.4772,27.0759
22053,Fotoğraf Müzesi,38.4796013150152,27.0758689733587
22055,Bayrak,38.481576,27.077425
22049,Albayrak Mavişehir Evleri,38.4818705085794,27.0801924443602
22047,Doğa Koleji,38.4803,27.0839
22061,Yaşam,38.4785,27.0856
31080,Yasemin,38.4767,27.1638
31078,Sağlık Ocağı,38.4766,27.1596
32307,Afet Haberleşme,38.4764097108531,27.1571990699686
32333,Papatya,38.4802526439741,27.1581169462329
32379,Okul,38.4854737352665,27.1612190021226
32352,Cami,38.4840247327524,27.161036010838
32353,Cami,38.4838537332499,27.16127601053
32355,4. Etap,38.4853827458105,27.1646849849161
32357,5. Etap,38.4873407671324,27.1706099439225
32368,8. Etap,38.4911258012828,27.1794328773441
32369,8. Etap Alt Yol,38.4898128993818,27.1789469693925
23986,Yurt,38.4912997873799,27.1751068985484
23987,8. Etap,38.491073799109,27.178795880909
32373,5. Etap Alt Yol,38.4882447782413,27.1736809231877
32359,5. Etap Üst Yol,38.4881741003167,27.1690036744545
32360,7. Etap,38.4886487560151,27.166502957688
32362,7. Etap Tepe,38.4894627540119,27.1655159582464
32364,6. Etap Tepe,38.4911817602012,27.1667339423661
32367,6. Etap,38.4902157612058,27.1674609440312
32361,7. Etap,38.4886327555769,27.1663709584545
32358,5. Etap Üst Yol,38.4880157631014,27.1690279482565
32356,5. Etap,38.488239539584,27.1710358734739
32354,4. Etap,38.4855707457045,27.1645659845016
32378,Okul,38.4854934351557,27.1605879658144
32309,2. Etap,38.4826184661588,27.161780029116
32311,Etap 1,38.4783407353289,27.1645760230341
32313,Köşe,38.4785737482362,27.1687630008545
31858,Başak,38.4661,27.2016
31856,Taşkent,38.466478,27.197815
31854,Ay,38.4656,27.1923
31852,Çamkıran Parkı,38.4645,27.1883
31536,Kızılay Kan Merkezi,38.4628,27.1873
31534,Önder,38.4599508471103,27.1876935197189
31287,Suphi Koyuncu,38.4633408877571,27.2240898188664
31535,Önder,38.46,27.188
31537,Kızılay Kan Merkezi,38.4631,27.1876
31853,Çamkıran Parkı,38.4642,27.1885
31855,Ay,38.4653,27.1923
31857,Taşkent,38.466221,27.197815
31859,Başak,38.465967,27.200283
32314,Köşe,38.4787257479588,27.1685930008991
32312,Etap 1,38.4785187361666,27.1647680211393
32310,2. Etap,38.482556467518,27.1620330272081
32366,6. Etap,38.490089761679,27.1676639436909
32365,6. Etap Tepe,38.4913027602652,27.1667029418468
32363,7. Etap Tepe,38.4893507532733,27.1653299598256
32334,Papatya,38.481282440828,27.1581720798252
32308,Afet Haberleşme,38.4763247105979,27.1571520706364
31079,Sağlık Ocağı,38.4765,27.1596
31081,Yasemin,38.4766,27.1637
50605,Urla,38.3263003634267,26.7552022595626
50853,Fidanlık,38.327063,26.757227
50851,Mustafa Reşit Aydın Parkı,38.3276383602642,26.7588422430655
52132,Urla Adliye,38.3282073592365,26.7620762250417
50849,Jandarma 2,38.3281,26.765
50583,Urla Merkez,38.3257,26.7667
50597,Şehit Kemal İlkokulu,38.3213003783111,26.7603021976748
50599,Çeşme,38.3205,26.7566
50939,Sanayi Kavşağı,38.3195,26.7551
50941,Sümbül,38.3181393870133,26.7580831932576
50943,Kuşçular yol ayrımı,38.3168,26.7624
50945,Santral,38.3138003993492,26.7623021392733
50947,Kehribar,38.3094,26.7573
50949,Çiçekçi,38.304,26.7517
50951, İzmir Yardımsevenler Derneği Kuşçular İlkokulu,38.2999004393005,26.7511021171429
50953,Kuşçular Sera,38.2943434553431,26.7513330744324
50955,Badem,38.291,26.7525
50957,Ceviz,38.2864964777645,26.7522260072143
50959,Mola,38.2845,26.7477
50961,İncir,38.2826,26.7461
50963,Zeytin,38.2813518589921,26.7450461891172
50965,Ova,38.2788,26.7412
50967,Nar,38.2757005139621,26.7383020038694
50969,Güzelbelde,38.272107,26.73512
50971,Kuşçular Ova İlkokulu,38.2699005340085,26.7322019899984
50973,Kuşçular Orman Yangın Ekibi,38.2682,26.7299
21667,Asarlık Park,38.593498,27.082141
21669,Fırın,38.595341,27.080082
21671,Zerdeçal,38.595988,27.083041
21695,Papatya,38.597811,27.086964
21691,Nergis,38.59967,27.087615
21673,Miyase İnceer İlkokulu-Ortaokulu,38.6026304850392,27.0875496771342
21675,Menemen Devlet Hastanesi,38.606738,27.086593
23604,Menemen Devlet Hastanesi Kavşak,38.6080984698394,27.0851846517257
21698,İstasyon Köprü,38.6052164547828,27.0805587025208
23536,Menemen İzban,38.6032464462521,27.0777997345193
21417,Menemen Jandarma,38.6069,27.0767
21419,Menemen Üst Geçit,38.6085,27.07585
23976,Menemen Garaj,38.6117604215191,27.0740506956208
22371,Menemen Garaj Karşısı,38.6109,27.071607
10210,İzmir Mesleki ve Teknik Anadolu Lisesi,38.4270783004504,27.1358567618648
13343,Kemer Aktarma Merkezi,38.42192,27.15673
31191,Mustafa Kemal Lisesi,38.460654,27.193914
31185,Şehit Polis Fethi Sekin İlköğretim Okulu,38.4633507989599,27.195209952762
31187,Aydınkent,38.4673105240826,27.195009707442
31189,Dalgın,38.47046,27.19443
31201,Çukurbahçe Cami,38.472069,27.193224
31203,İbrahim Ethem,38.47109,27.19021
31205,Şehit Asteğmen Ergin KAYA,38.47132,27.18715
31213,Osman Gazi,38.474482,27.186113
31215,Öğretmen,38.47559,27.18783
22365,Menemen Toplum Sağlığı Merkezi,38.6094919451606,27.0709600930474
22391,Menemen Şehir Parkı,38.6072380093726,27.0739128853353
22255,Menemen Aktarma Merkezi,38.603738,27.076372
22390,Menemen Şehir Parkı,38.6073109450472,27.0739802030862
22364,Menemen Toplum Sağlığı Merkezi,38.6096643455438,27.0712674080666
22370,Menemen Garaj Karşısı,38.6112,27.071811
24192,Menemen Garaj,38.6116804201185,27.0736676986681
21418,Menemen Üst Geçit,38.608924,27.075339
21416,Menemen Jandarma,38.6069,27.0764
21697,İstasyon Köprü,38.6042804516169,27.0794797162651
21713,Menemen Devlet Hastanesi Kavşak,38.6077054700825,27.0851366549536
21674,Menemen Devlet Hastanesi,38.606214,27.086651
21672,Miyase İnceer İlkokulu-Ortaokulu,38.602630484289,27.0873596783395
21692,Nergis,38.59979,27.087475
21696,Papatya,38.597779,27.086702
21670,Zerdeçal,38.596094,27.083057
21668,Fırın,38.595514,27.079922
21666,Asarlık Park,38.593417,27.0821
21568,Asarlık Köprü,38.590534,27.084476
21664,Asarlık Pazar Yeri,38.5886804838737,27.0837698016536
21662,Duman,38.5864464841002,27.0832988203547
21660,Beyaz Ev,38.58653,27.08605
21658,Aktaşlar,38.58545,27.08989
23970,Yeşilpınar Muhtarlık,38.5838585244961,27.0934327753842
21652,Asarlık Toki Evleri,38.5833513308248,27.0917387565766
21650,Fatma Koşay İlköğretim Okulu,38.58406,27.08883
21648,Koyundereli Hacı Mehmet Camii,38.5824404949163,27.0852798360286
21646,Vali Kutlu Aktaş,38.58165,27.08242
21644,Mutlu,38.58426,27.08056
21642,Şehit Er Serdar Amak Ortaokulu,38.5833794679586,27.0782128735189
21640,Aksu,38.58144,27.0762
21638,Güvenel,38.57912,27.07383
23277,Kemal Atatürk Parkı,38.5771744584401,27.074064941877
21636,Kılıçkent,38.5775984520672,27.0723879494075
21634,Çocuk Parkı,38.577114,27.070447
21632,Ege,38.574905,27.0699
21630,İstiklal,38.5729,27.069
21628,Koyundere Kahveler,38.57454,27.06745
24281,Koyundere Fatih Cami,38.5757334291459,27.0654130052684
21626,Koyundere Eski Son Durak,38.576649,27.064099
21402,Koyundere,38.5741004129892,27.0603000478799
21400,Tarımsal Araştırma,38.5665,27.0515
21398,Bakım Merkezi,38.56336,27.04766
21396,Üst Geçit,38.559494,27.04342
21394,Ulukent Trafo,38.5558,27.0408
21562,Top Sahası,38.5511,27.0408
31217,Aydın,38.476718,27.190885
31221,Şehit Harun Bağlam,38.475623,27.194337
31223,İsmet Sezgin İlköğretim Okulu,38.473428,27.198429
31227,Şehit Kara Pilot Yüzbaşı Mehmet İlker Karaman,38.4719998441504,27.2037458654937
31239,Dörtyol,38.473411,27.206274
31241,Ali İhsan Bey,38.47618,27.20285
31243,Zehra Hoca İlköğretim Okulu,38.4781,27.2027
31245,Bülbül,38.479,27.2044
31385,Sevgi,38.48402,27.2056
31387,Akdemir Parkı,38.48414,27.20829
31389,Gazi,38.4828,27.21226
31391,Turgut Reis,38.4829809085049,27.2158097430831
31392,Turgut Reis,38.48306,27.21577
31390,Gazi,38.48286,27.21257
31388,Akdemir Parkı,38.48437,27.20853
31386,Sevgi,38.484,27.2049
31246,Bülbül,38.4791,27.2042
31244,Zehra Hoca İlköğretim Okulu,38.4779,27.2026
31242,Ali İhsan Bey,38.4756,27.20297
31240,Dörtyol,38.473393,27.206197
31228,Şehit Kara Pilot Yüzbaşı Mehmet İlker Karaman,38.4723865849727,27.2029464907997
31224,İsmet Sezgin İlköğretim Okulu,38.473657,27.198207
15605,Halkapınar 2,38.4353856671831,27.168116205035
11889,Altınyağ,38.4388,27.1709
20041,Çınarlı Hastanesi,38.4418,27.1728
20045,Salhane İş Merkezi,38.44991,27.172302
20047,Makine Mühendisleri Odası,38.4537,27.17
20051,Çevre ve Şehircilik İl Müdürlüğü,38.4593007113549,27.1671001055268
20053,Bayraklı İstasyon,38.463232,27.164705
20057,Turan,38.467551,27.149388
20059,Naldöken,38.4667006225634,27.1293002559099
20061,Öztürk,38.4683226030761,27.1210052904561
20063,Soğukkuyu Trafik,38.4675,27.1174
20627,Dedebaşı Cami,38.4735125779509,27.1093893269708
20629,Havva Özişbakan Lisesi,38.476203,27.109963
20631,Örnekköy İlköğretim Okulu,38.4778,27.1102
20633,Örnekköy Pazaryeri,38.4805,27.1106
20635,Örnekköy Polis Merkezi,38.4823005892429,27.1114002763791
20665,Örnekköy Saha,38.4836,27.1103
20667,Çilek,38.4847,27.1066
20657,Örnekköy,38.4815005730941,27.1055003111826
20666,Çilek,38.484472,27.107473
20664,Örnekköy Saha,38.4834,27.1102
20632,Örnekköy Polis Merkezi,38.4825005893727,27.111400275437
20630,Örnekköy  Muhtarlık,38.4806,27.1106
20628,Örnekköy İlköğretim Okulu,38.478,27.1102
20626,Havva Özişbakan Lisesi,38.4762205809138,27.1097933127926
20624,İmbatlı Muhtarlık Durağı,38.474,27.1107
20656,Çam,38.474853,27.113245
20482,Girne Konutları,38.4737,27.1148
20066,Soğukkuyu Trafik,38.4674,27.1179
20064,Öztürk,38.468321,27.122283
20062,Naldöken,38.4661,27.1297
20060,Turan,38.4675,27.1503
20058,Bayraklı Çamlık,38.4676007049387,27.1597001014175
20056,Bayraklı Park,38.4646,27.1635
20054,Bayraklı İstasyon,38.463,27.1647
20052,Çevre ve Şehircilik İl Müdürlüğü,38.4588723166545,27.1671545367302
20050,Körfez,38.4564217098186,27.16847611251
20048,Makine Mühendisleri Odası,38.4525,27.1705
20046,Salhane İş Merkezi,38.4508,27.1716
20044,Zafer Payzın Kavşağı,38.4455,27.1729
20042,Egem,38.4436,27.173
20040,Çınarlı Hastanesi,38.4419206918656,27.1726721578732
11890,Altınyağ,38.439,27.1711
20659,Dizdar Cami,38.4849,27.1062
20661,Dostlar,38.4867,27.1063
20736,Martı Parkı,38.4896,27.1069
20734,Ata,38.4911,27.1054
20732,Elit Sitesi,38.4933,27.1062
20730,Dörtyol,38.4918,27.1088
20738,Meydan,38.492524,27.11051
20663,Nuri Vesugay Parkı,38.4938004789062,27.1118009090435
20672,Daryol,38.4949,27.1137
20642,Şantiye,38.4946,27.1159
20640,Köprü,38.491408,27.115328
20488,Zihni Üstün İlkokulu,38.48101,27.114532
20486,Girne Pazaryeri,38.4788,27.1151
20484,Yeni Girne,38.4758,27.1152
10493,Halkapınar 2,38.4354568910615,27.1681321131845
20043,Egem,38.4440301469948,27.1732141450569
20049,Körfez,38.4561434034835,27.1688457110155
20483,Girne Konutları,38.4737,27.1151
20485,Yeni Girne,38.4754,27.1155
20487,Girne Pazaryeri,38.4788,27.1155
20489,Zihni Üstün İlkokulu,38.4812,27.1149
20643,Köprü,38.491701,27.115471
20645,Şantiye,38.4947,27.1161
20673,Daryol,38.495,27.1136
20662,Nuri Vesugay Parkı,38.494,27.1119
20737,Meydan,38.492187,27.109975
20729,Dörtyol,38.4917,27.1092
20731,Elit Sitesi,38.4933,27.1063
20733,Ata,38.4914,27.1059
20735,Martı Parkı,38.4896,27.1067
20660,Dostlar,38.4864,27.1063
20658,Dizdar Cami,38.485,27.1062
20611,Onur Mahallesi,38.4961,27.1403
20610,Barış,38.4944,27.1398
20608,Mutlu,38.4926,27.1396
20606,Şirin Camii,38.4909244973724,27.1394110498044
20604,Market,38.4897,27.1389
20602,Kahvehane,38.4882,27.1382
20600,Camcı,38.4866,27.1369
20598,Kurtuluş İpek İşeri İlköğretim Okulu,38.4846006565088,27.1350001418058
20596,Salkım Söğüt,38.4839,27.133
20594,Milli İrade Orta Okulu,38.4828593103299,27.1306503991602
20582,Halit Özpirinç Lisesi,38.4817006318378,27.1272001966953
20566,Gürgen,38.479953,27.124798
20564,Çiçek Parkı,38.4771013172604,27.1213030903887
20562,Zehra Semahat İlköğretim Okulu,38.4770006047979,27.1187002630621
10494,Halkapınar 2,38.4354694304269,27.1682512908849
20563,Zehra Semahat İlköğretim Okulu,38.4768006054281,27.1190002624381
20565,Çiçek Parkı,38.4773006141009,27.1221002441059
20581,Halit Özpirinç Lisesi,38.4816006311953,27.1270001982203
20593,Milli İrade Orta Okulu,38.482900642977,27.1308001721151
20595,Salkım Söğüt,38.4838,27.1329
20597,Kurtuluş İpek İşeri İlköğretim Okulu,38.4845006561259,27.1349001428298
20599,Camcı,38.4866,27.137
52110,Kuşçular Santral,38.2669465451046,26.7275149922297
50975,Zambak,38.2659,26.7243
50977,Ulu Çam,38.2571005825213,26.714601978013
50981,Altınköy Sitesi,38.2465,26.7099
50983,Yörük,38.2441,26.709
50985,Titus,38.2427,26.7031
50987,Çınar,38.2413,26.7005
50989,Yağcılar yol ayrımı,38.2344836729184,26.6918978734748
50991,Çamlıtepe,38.2310506123312,26.6904526742939
50994,Demircili ,38.2287306806366,26.6867852448511
50995,Demircili Meydan,38.2277873548298,26.6865354274959
50993,Demircili ,38.2287272028903,26.6876737714696
50992,Çamlıtepe,38.2311006859606,26.6907018398348
50979,Altınköy yolu,38.249,26.7136
50990,Yağcılar yol ayrımı,38.2346546721086,26.6922228733815
50999,Yağcılar Sera,38.2513006135275,26.687702096922
52141,Yağcılar Orman,38.2532896065771,26.6866971256266
51001,Yağcılar Giriş,38.2581,26.6824
51003,Yağcılar Son durak,38.2581,26.681
50591,Emniyet,38.321635092255,26.7629784437331
51005,Doğa,38.2576,26.6928
51007,Yağcılar Yeni Son Durak,38.257,26.6955
51006,Doğa,38.2577,26.6928
51004,Yağcılar Giriş,38.2581,26.6823
52142,Yağcılar Orman,38.25319460694,26.6866531248978
51002,Yağcılar Sera,38.2511714676454,26.6873981902781
50988,Çınar,38.2413,26.7007
50986,Titus,38.2426,26.7033
50984,Yörük,38.2442,26.7093
50982,Altınköy Sitesi,38.246972,26.710357
50980,Altınköy yolu,38.2489,26.7136
50978,Ulu Çam,38.2570893823431,26.7149011725782
50976,Zambak,38.266,26.7246
52111,Kuşçular Santral,38.266960544724,26.7283679868517
50974,Kuşçular Orman Yangın Ekibi,38.2681,26.73
50972,Kuşçular Ova İlkokulu,38.2699736228815,26.7324248892786
50970,Güzelbelde,38.2722,26.7353
50968,Nar,38.275609305575,26.7383963107946
50966,Ova,38.2789265031573,26.7415290116279
50964,Zeytin,38.2809904959453,26.7449280077173
50962,İncir,38.2827,26.7462
50960,Mola,38.2846,26.748
50958,Ceviz,38.286603,26.752963
50956,Badem,38.2909,26.7527
50954,Kuşçular Sera,38.295039,26.75169
50952, İzmir Yardımsevenler Derneği Kuşçular İlkokulu,38.2995924401661,26.7513351134108
50950,Çiçekçi,38.3038,26.7516
50948,Kehribar,38.309278,26.757255
50946,Santral,38.3138,26.7627
50944,Kuşçular yol ayrımı,38.3169,26.7624
50942,Sümbül,38.3184083862475,26.7580151953257
50940,Sanayi Kavşağı,38.3196,26.7551
50600,Çeşme,38.3206,26.757
50598,Şehit Kemal İlkokulu,38.3213003783723,26.7609021937855
50592,Emniyet,38.3223788640865,26.764035259544
50590,Eski Pazar Yeri,38.3238003719005,26.7652021803725
50580,Orman İşletmesi,38.3275,26.7666
50848,Jandarma 2,38.328255,26.765124
52131,Urla Adliye,38.3283043589985,26.7622622243552
50850,Mustafa Reşit Aydın Parkı,38.3277483599223,26.7586692448004
50852,Fidanlık,38.3272,26.7572
12733,Aydın Mahallesi,38.3527,27.1227
12726,Eyüp El Ensari Cami,38.3523,27.1245
12728,Yentur,38.3516,27.1267
12720,Demirkıran,38.354,27.131
12718,Aktepe Cami,38.3562263655487,27.1281777105777
12716,Köşe,38.3574894273478,27.1266825442684
12714,Saka,38.3588,27.1277
12868,Manav,38.3607,27.1286
12866,Lalepaşa Cami,38.3628,27.1285
12864,Demirci,38.3651,27.129
12604,Karabağlar Atatürk Mesleki ve Teknik Anadolu Lisesi,38.3681004545331,27.1294005277385
12602,Sinan Cami,38.3699,27.1297
12600,Bademlik,38.372502,27.129627
12598,Karabağlar Briketçi,38.374,27.1297
12596,Kasap,38.375682,27.130769
12622,Kaymakkuyu 2,38.377,27.1334
12198,Yağhaneler 3,38.4013,27.1293
12062,Yağhaneler,38.404626,27.129116
10010,Bahribaba,38.4151,27.1275
12597,Kaymakkuyu 1,38.3784,27.1335
12599,Kasap,38.3759,27.1308
12601,Karabağlar Briketçi,38.3744,27.1297
12603,Bademlik,38.372641,27.129468
12605,Cevdet Güçlüer İlkokulu,38.3707374607275,27.129549524677
12607,Karabağlar Atatürk Mesleki ve Teknik Anadolu Lisesi,38.3683004549948,27.1294005275574
12863,Demirci,38.364585,27.128885
12865,Lalepaşa Cami,38.3628,27.1283
12867,Manav,38.3608,27.1284
12717,Saka,38.3588,27.1273
12719,Köşe,38.357326426893,27.126592544644
12721,Aktepe Cami,38.3555084239443,27.1286305383902
12723,Demirkıran,38.3540004216334,27.1307005319429
12129,Kadriye Mahallesi,38.409828,27.138834
12124,Kadriye Mahallesi Çeşme,38.408918609772,27.1368370348795
12122,Yayla Kahvesi,38.4077,27.1352
12120,Düzyollar,38.4056115408208,27.1345404444775
31222,Şehit Harun Bağlam,38.475542,27.194672
31218,Aydın,38.476638,27.189843
31216,Öğretmen,38.47569,27.18772
31214,Osman Gazi,38.474487,27.185905
31206,Şehit Asteğmen Ergin KAYA,38.4711826258006,27.1872757353194
31204,İbrahim Ethem,38.47095,27.18974
31202,Çukurbahçe Cami,38.47197,27.19306
31190,Dalgın,38.47071,27.19427
31188,Aydınkent,38.46845,27.19409
31186,Şehit Polis Fethi Sekin İlköğretim Okulu,38.4637097992036,27.1950279517371
31192,Mustafa Kemal Lisesi,38.460587,27.193706
23559,Göktepe Meydan,38.6092278042848,27.1624181513181
23557,Göktepe İlkokulu,38.6108738004765,27.1617241426086
23555,Göktepe Manzara,38.6111898083582,27.1634091293321
23553,Göktepe,38.6127228060086,27.1630231195134
23552,Göktepe Köy Girişi,38.6152217913649,27.160148117856
23667,Kır Mahalle Giriş,38.617161790054,27.160047102893
21758,Emiralem Üçyol,38.6182,27.15803
23253,Çilek Bahçesi,38.6196367660763,27.155273113661
21756,Merkez İlköğretim Okulu,38.62041,27.15304
21744,Trafo,38.6212147207671,27.1458741615628
21730,Yol,38.6206457001561,27.1413671951679
21728,Çileklik,38.6191006875488,27.1383992265691
21714,Fabrikalar,38.61711,27.12055
21712,Mermerci,38.61658,27.11545
21706,Menemen İZSU,38.6121885441804,27.1044104982089
21702,Anadolu Lisesi,38.6098155066543,27.0947695777422
22257,Menemen Aktarma Merkezi,38.603665,27.076036
21699,Anadolu Lisesi,38.6096215058099,27.0945135808345
21703,Menemen İZSU,38.6119315463272,27.1048634972711
21709,Mermerci,38.61646,27.11529
21711,Fabrikalar,38.61696,27.12075
21727,Çileklik,38.6188006838387,27.1375432344541
21729,Yol,38.6204556991202,27.1411151983067
21743,Trafo,38.6211027206571,27.1458351627117
21757,Merkez İlköğretim Okulu,38.6205,27.15263
23254,Çilek Bahçesi,38.6194527665727,27.1553571146025
21759,Emiralem Üçyol,38.61873,27.15712
23668,Kır Mahalle Giriş,38.6170717901701,27.1600631035156
23551,Göktepe Köy Girişi,38.6151087903122,27.1599171202445
23554,Göktepe,38.6124948059685,27.1629981215018
23556,Göktepe Manzara,38.611384306243,27.1631944537194
23558,Göktepe İlkokulu,38.6107957995196,27.1615161445581
20030,Bostanlı İskele,38.4532748860414,27.0974957520996
21381,Subay Lojmanları,38.5249,27.0326
21385,Astsubay Lojmanları,38.536893,27.033148
21511,Ulukent İlköğretim Okulu,38.5442,27.0363
21513,Ulucak Cami,38.5442,27.0382
21515,Ulukent Meydan,38.5459,27.039
21517,Ulukent Çıkış,38.548,27.0378
21553,Celalettin Akar,38.5486,27.0402
21561,Top Sahası,38.5507,27.0409
21555,Otuz Ağustos,38.5523923250868,27.0421863775179
21557,Esenlik,38.5547,27.0445
21559,Simge Sitesi,38.5568,27.0459
21529,Ege,38.5568,27.0483
21533,Centaş Sitesi,38.55979,27.053143
21563,Yamaç,38.559539,27.054921
21535,Centaş 2 Sitesi,38.5584,27.0551
24255,Basketbol Sahası,38.556899408494,27.0541371961766
21537,Taş Duvar,38.555207,27.054641
21541,Manzara,38.5537594158065,27.0555822067204
21543,Metrokent,38.552,27.0542
21547,Santral,38.550035,27.052417
23724,Menemen İmam-Hatip Ortaokulu,38.5487664107388,27.0526822545714
21567,Umut,38.547143,27.05093
21552,EGEKENT-2-SON DURAK,38.5547996129025,27.0498000292625
21566,Umut,38.546931,27.051013
23725,Menemen İmam-Hatip Ortaokulu,38.5489114119117,27.0530952512021
21546,Santral,38.550151,27.052778
21542,Metrokent,38.5519,27.0542
21540,Manzara,38.554387,27.055925
21536,Taş Duvar,38.5555,27.0544
24254,Basketbol Sahası,38.5569334088473,27.0542561952392
21534,Centaş 2 Sitesi,38.558481,27.055427
21564,Yamaç,38.5595,27.0554
